datetime,machineID,component,parts_cost_Jt,labor_hours,labor_cost_Jt,total_repair_cost_Jt,downtime_hours,replacement_cost_Jt,is_replacement
2015-05-13 07:36:34,50,comp4,40.06,12.5,9.99,50.05,15.1,59.75,0
2015-05-13 09:22:51,98,comp3,7.24,5.0,3.96,11.2,8.5,55.0,0
2015-05-13 12:30:18,40,comp2,48.65,13.9,11.12,59.77,17.6,125.83,0
2015-05-14 03:52:33,14,comp4,18.25,13.7,10.93,29.18,15.8,88.69,0
2015-05-14 12:03:04,47,comp1,16.92,6.0,4.81,21.74,8.0,86.86,0
2015-05-15 00:47:17,63,comp2,54.24,10.3,8.22,62.45,12.6,61.3,0
2015-05-15 01:14:39,100,comp4,37.77,15.1,12.05,49.82,17.5,40.83,0
2015-05-15 04:54:18,71,comp2,35.57,13.0,10.43,46.0,16.1,70.12,0
2015-05-15 06:02:14,20,comp4,22.68,14.3,11.45,34.13,15.2,169.13,0
2015-05-15 20:10:25,40,comp2,28.3,10.8,8.61,36.91,12.2,78.09,0
2015-05-16 03:13:55,59,comp2,111.5,28.8,23.01,134.51,30.6,109.82,0
2015-05-16 12:59:53,12,comp2,46.22,26.5,21.19,67.41,29.8,137.62,0
2015-05-16 19:03:09,20,comp4,34.24,19.9,15.9,50.15,23.1,110.38,0
2015-05-16 21:52:00,38,comp3,14.02,9.2,7.35,21.37,12.8,135.38,0
2015-05-17 07:46:31,97,comp2,21.79,4.2,3.4,25.19,6.9,116.43,0
2015-05-17 08:55:08,20,comp1,30.81,13.5,10.77,41.58,15.3,77.77,0
2015-05-17 13:34:48,95,comp1,14.73,3.9,3.09,17.82,5.5,76.57,0
2015-05-17 14:37:46,34,comp1,14.55,19.4,15.53,30.08,20.0,65.41,0
2015-05-17 15:06:42,47,comp4,29.5,2.8,2.21,31.72,6.7,44.96,0
2015-05-17 19:52:09,73,comp4,22.92,26.6,21.25,44.16,28.9,78.37,0
2015-05-18 07:46:22,94,comp1,17.64,2.9,2.3,19.94,3.9,112.94,0
2015-05-18 14:17:33,1,comp2,48.48,8.5,6.78,55.26,12.3,36.12,0
2015-05-18 19:12:30,43,comp3,12.51,11.0,8.83,21.34,13.2,123.31,0
2015-05-19 23:01:25,17,comp3,7.02,16.5,13.21,20.23,18.2,87.38,0
2015-05-20 03:03:36,86,comp4,34.79,21.1,16.85,51.65,24.8,60.04,0
2015-05-20 05:07:13,68,comp3,11.81,10.9,8.72,20.53,13.9,142.46,0
2015-05-20 09:44:30,72,comp4,36.62,25.1,20.12,56.74,27.6,175.86,0
2015-05-21 03:39:19,49,comp3,24.4,13.0,10.41,34.81,16.1,100.79,0
2015-05-21 12:01:40,60,comp4,37.39,13.2,10.58,47.97,16.7,70.67,0
2015-05-21 15:50:13,40,comp4,22.12,17.1,13.69,35.81,18.8,128.94,0
2015-05-21 20:28:44,83,comp2,40.43,15.6,12.51,52.94,19.5,66.19,0
2015-05-22 10:47:24,22,comp3,8.71,4.2,3.4,12.11,5.9,84.05,0
2015-05-22 14:47:54,16,comp3,13.73,17.7,14.13,27.86,21.3,101.43,0
2015-05-22 16:45:11,75,comp1,14.86,17.5,13.98,28.84,20.8,106.95,0
2015-05-23 01:16:14,77,comp1,15.37,23.9,19.15,34.52,24.6,177.1,0
2015-05-23 15:48:35,83,comp2,67.34,15.0,12.01,79.35,17.4,135.21,0
2015-05-23 17:55:02,96,comp1,20.73,24.3,19.4,40.13,27.6,111.37,0
2015-05-24 03:28:02,77,comp3,8.14,16.2,12.97,21.11,19.6,180.31,0
2015-05-24 06:21:08,39,comp3,19.14,6.6,5.29,24.43,8.2,108.27,0
2015-05-24 07:31:11,46,comp4,33.55,13.6,10.9,44.45,14.6,65.3,0
2015-05-24 09:20:32,16,comp1,12.04,4.5,3.58,15.62,7.2,93.87,0
2015-05-24 12:14:31,12,comp4,21.28,9.5,7.63,28.9,10.4,159.57,0
2015-05-24 17:08:41,98,comp2,36.89,7.5,6.0,42.9,9.0,60.4,0
2015-05-24 21:35:22,83,comp4,32.92,2.7,2.2,35.12,6.3,95.64,0
2015-05-24 21:58:15,40,comp1,25.23,10.7,8.55,33.78,14.2,106.47,0
2015-05-25 02:04:40,81,comp1,17.5,23.7,18.94,36.45,26.1,111.05,0
2015-05-25 06:23:07,78,comp4,19.52,3.9,3.13,22.64,5.1,89.94,0
2015-05-25 17:19:13,92,comp4,16.59,10.8,8.67,25.25,12.5,43.33,0
2015-05-26 08:44:18,91,comp2,64.47,15.8,12.62,77.1,18.8,165.23,0
2015-05-26 13:46:19,68,comp1,28.61,24.6,19.64,48.25,25.4,163.16,0
2015-05-26 18:06:51,39,comp2,71.85,26.0,20.81,92.65,28.1,68.22,0
2015-05-27 02:23:09,98,comp3,8.05,20.1,16.09,24.13,23.5,132.18,0
2015-05-27 11:51:09,63,comp3,9.33,5.8,4.64,13.97,9.1,128.19,0
2015-05-28 04:26:10,42,comp3,7.01,10.4,8.31,15.32,12.5,132.28,0
2015-05-28 05:30:14,36,comp2,107.76,15.8,12.65,120.4,19.6,171.7,0
2015-05-28 05:42:44,37,comp2,64.19,8.0,6.4,70.59,10.5,105.38,0
2015-05-28 05:53:24,23,comp4,30.16,22.7,18.15,48.31,24.2,101.61,0
2015-05-28 13:56:39,67,comp1,25.48,29.1,23.28,48.76,30.3,98.89,0
2015-05-28 17:22:48,51,comp1,28.59,6.5,5.17,33.76,9.4,179.55,0
2015-05-28 17:24:29,34,comp2,47.54,10.7,8.52,56.07,13.5,85.97,0
2015-05-28 22:17:10,90,comp2,96.42,27.4,21.91,118.34,30.4,170.79,0
2015-05-28 23:24:54,77,comp3,13.61,23.5,18.76,32.38,26.5,62.86,0
2015-05-29 01:19:54,64,comp4,35.59,6.9,5.51,41.11,8.2,39.67,0
2015-05-29 02:34:22,72,comp2,106.27,4.2,3.4,109.67,6.6,97.22,0
2015-05-29 13:32:50,19,comp4,30.69,12.0,9.58,40.26,14.3,84.51,0
2015-05-29 13:34:16,69,comp2,22.12,9.1,7.25,29.38,12.8,119.67,0
2015-05-29 17:32:49,63,comp4,32.37,23.9,19.1,51.47,25.3,50.29,0
2015-05-29 23:16:50,61,comp4,57.63,22.2,17.77,75.39,26.0,168.09,0
2015-05-30 02:56:19,25,comp4,42.69,16.1,12.84,55.53,18.1,102.97,0
2015-05-30 09:36:03,72,comp3,23.28,17.7,14.2,37.48,21.0,72.37,0
2015-05-30 14:16:53,20,comp1,18.88,25.7,20.53,39.41,26.7,138.64,0
2015-05-30 22:30:53,64,comp2,51.75,3.8,3.0,54.75,6.1,85.95,0
2015-05-31 22:26:30,81,comp3,14.52,4.7,3.74,18.26,6.4,152.28,0
2015-06-01 00:24:42,36,comp2,109.5,12.1,9.67,119.16,14.1,174.89,0
2015-06-01 06:11:13,33,comp1,26.2,24.6,19.72,45.92,27.6,112.56,0
2015-06-01 10:56:20,34,comp3,9.04,18.2,14.59,23.63,21.5,113.27,0
2015-06-01 14:59:40,8,comp2,51.04,16.9,13.51,64.55,18.8,94.9,0
2015-06-03 00:32:05,36,comp3,14.19,14.3,11.41,25.6,15.9,140.51,0
2015-06-03 05:42:05,77,comp3,23.01,10.4,8.31,31.32,10.9,147.68,0
2015-06-03 16:59:29,10,comp2,44.17,14.2,11.34,55.51,17.5,136.88,0
2015-06-04 01:05:14,39,comp2,103.04,25.2,20.19,123.22,26.0,122.12,0
2015-06-04 08:08:36,77,comp3,21.18,23.5,18.79,39.97,25.2,177.87,0
2015-06-04 08:48:47,67,comp4,22.37,6.0,4.78,27.15,8.2,69.79,0
2015-06-04 14:55:49,84,comp3,16.19,14.8,11.8,28.0,16.2,154.44,0
2015-06-04 17:58:19,20,comp1,25.52,10.3,8.22,33.74,13.6,55.8,0
2015-06-04 20:26:04,91,comp4,27.99,14.3,11.46,39.45,15.3,118.09,0
2015-06-05 05:02:04,25,comp2,94.83,24.4,19.5,114.32,25.5,72.39,0
2015-06-05 05:16:21,20,comp3,18.83,7.3,5.81,24.64,11.1,59.01,0
2015-06-05 12:29:07,59,comp4,28.79,31.3,25.08,53.87,34.9,163.68,0
2015-06-05 14:51:50,50,comp4,21.81,8.0,6.43,28.24,9.2,113.53,0
2015-06-05 15:34:51,97,comp3,14.6,2.9,2.35,16.95,3.5,128.94,0
2015-06-05 17:57:59,7,comp3,11.94,16.7,13.39,25.33,19.9,50.45,0
2015-06-05 23:20:38,89,comp3,17.82,15.5,12.43,30.25,17.4,64.65,0
2015-06-06 06:38:36,23,comp3,20.05,23.5,18.82,38.88,25.5,90.08,0
2015-06-06 08:42:08,2,comp3,5.49,9.3,7.41,12.9,11.3,125.95,0
2015-06-06 19:27:39,10,comp2,100.21,12.1,9.7,109.9,14.3,79.55,0
2015-06-06 23:11:04,59,comp1,38.45,24.9,19.92,58.37,26.5,105.51,0
2015-06-07 00:30:16,36,comp3,7.43,10.4,8.34,15.77,14.4,50.76,0
2015-06-07 01:17:30,46,comp1,27.32,22.9,18.3,45.62,26.6,54.7,0
2015-06-07 19:42:42,18,comp1,26.46,16.4,13.15,39.61,20.4,59.47,0
2015-06-07 20:03:12,6,comp1,14.47,16.6,13.31,27.79,17.7,89.36,0
2015-06-07 20:11:04,45,comp1,9.31,4.4,3.49,12.8,5.8,50.25,0
2015-06-08 07:06:05,33,comp1,19.75,8.4,6.73,26.48,11.1,158.07,0
2015-06-08 10:44:55,60,comp3,8.41,6.2,4.94,13.35,9.5,115.57,0
2015-06-08 11:54:56,82,comp3,5.99,5.1,4.07,10.06,7.9,105.32,0
2015-06-08 13:35:35,80,comp2,25.61,3.3,2.6,28.21,7.2,58.14,0
2015-06-08 14:04:48,59,comp1,19.68,23.2,18.55,38.23,24.1,102.15,0
2015-06-08 14:29:52,23,comp2,52.44,12.7,10.15,62.58,16.5,68.86,0
2015-06-08 15:39:35,51,comp1,23.55,25.0,20.0,43.55,27.6,102.76,0
2015-06-09 05:16:39,65,comp2,42.71,12.9,10.28,52.99,13.8,140.88,0
2015-06-09 12:42:05,63,comp2,40.16,6.4,5.15,45.31,10.0,75.72,0
2015-06-09 13:00:50,94,comp2,33.08,13.9,11.1,44.18,17.2,57.77,0
2015-06-09 15:45:03,1,comp4,16.04,2.8,2.24,18.28,3.5,115.98,0
2015-06-09 20:48:37,59,comp1,26.38,20.1,16.06,42.44,23.1,130.01,0
2015-06-09 21:26:41,19,comp3,11.23,23.8,19.0,30.23,26.5,142.71,0
2015-06-10 11:44:47,60,comp3,20.87,25.6,20.47,41.33,29.3,144.92,0
2015-06-10 17:01:19,91,comp4,53.0,16.8,13.42,66.42,17.6,129.06,0
2015-06-10 20:28:20,99,comp2,89.01,20.1,16.04,105.05,23.1,149.63,0
2015-06-10 22:52:12,25,comp2,112.48,5.8,4.61,117.09,9.2,115.42,0
2015-06-11 02:50:56,33,comp3,14.09,3.4,2.71,16.81,5.9,80.38,0
2015-06-11 03:00:14,82,comp1,15.93,7.1,5.64,21.57,10.9,46.81,0
2015-06-11 03:32:37,61,comp2,30.19,13.4,10.74,40.93,16.2,101.44,0
2015-06-11 08:39:02,61,comp3,10.95,29.2,23.38,34.33,32.8,182.11,0
2015-06-11 08:46:10,75,comp4,33.92,23.3,18.62,52.54,27.2,46.31,0
2015-06-11 11:17:48,33,comp3,12.15,25.4,20.34,32.49,28.1,111.45,0
2015-06-11 13:18:16,91,comp1,13.46,22.1,17.65,31.11,23.6,76.25,0
2015-06-11 15:01:22,50,comp4,22.28,18.3,14.68,36.96,21.8,92.87,0
2015-06-12 17:33:41,35,comp2,48.23,18.1,14.49,62.72,21.2,59.08,0
2015-06-12 18:32:40,82,comp1,9.45,13.4,10.73,20.18,16.4,118.8,0
2015-06-12 19:27:33,10,comp4,53.06,21.4,17.09,70.16,25.0,67.87,0
2015-06-13 01:07:20,98,comp2,32.65,5.8,4.6,37.25,8.3,41.74,0
2015-06-13 03:13:52,40,comp4,31.34,12.3,9.83,41.17,16.2,149.87,0
2015-06-13 04:01:17,33,comp3,13.58,4.8,3.84,17.42,6.8,149.45,0
2015-06-13 06:50:37,23,comp3,9.35,8.2,6.53,15.88,10.1,101.8,0
2015-06-13 11:38:12,86,comp2,77.78,24.4,19.54,97.32,25.4,53.56,0
2015-06-13 17:16:08,37,comp1,14.64,12.0,9.57,24.21,15.1,107.05,0
2015-06-14 06:03:25,95,comp1,19.25,9.7,7.75,27.0,13.4,122.35,0
2015-06-14 06:42:55,9,comp3,12.63,29.6,23.69,36.32,32.1,95.42,0
2015-06-14 12:00:44,14,comp4,19.81,6.8,5.45,25.26,7.5,162.52,0
2015-06-14 12:02:20,1,comp4,22.94,13.8,11.04,33.98,16.6,129.62,0
2015-06-14 16:06:14,99,comp4,38.72,24.0,19.19,57.91,25.1,76.51,0
2015-06-14 18:50:45,72,comp2,80.28,20.1,16.07,96.35,22.9,127.72,0
2015-06-15 02:34:56,53,comp2,35.34,11.6,9.32,44.66,15.1,73.1,0
2015-06-15 02:38:59,26,comp1,31.47,5.8,4.61,36.07,9.1,48.9,0
2015-06-15 05:58:58,47,comp2,19.37,18.9,15.16,34.53,22.0,43.66,0
2015-06-15 13:09:29,89,comp3,18.01,9.8,7.81,25.81,12.9,135.21,0
2015-06-15 17:30:43,30,comp2,56.71,17.0,13.6,70.31,20.1,48.05,0
2015-06-15 17:43:43,91,comp1,33.24,8.5,6.79,40.03,11.7,117.06,0
2015-06-16 02:19:51,15,comp3,10.65,18.6,14.91,25.56,21.2,130.05,0
2015-06-16 08:46:20,40,comp1,17.36,17.3,13.88,31.23,18.0,118.04,0
2015-06-16 10:57:38,36,comp2,36.71,4.9,3.88,40.59,8.5,98.73,0
2015-06-16 12:59:01,51,comp4,43.64,24.1,19.25,62.89,24.9,49.61,0
2015-06-16 15:37:03,96,comp1,22.61,11.8,9.47,32.08,12.7,142.24,0
2015-06-16 21:54:09,16,comp2,47.29,13.7,10.95,58.24,16.5,112.45,0
2015-06-16 22:50:52,24,comp1,29.45,18.3,14.67,44.12,20.5,101.21,0
2015-06-16 23:05:07,100,comp2,20.25,6.5,5.21,25.46,9.3,110.87,0
2015-06-17 00:32:32,91,comp4,28.02,25.6,20.5,48.52,26.5,141.65,0
2015-06-17 01:44:54,90,comp1,34.87,14.1,11.25,46.11,14.7,160.58,0
2015-06-17 06:17:30,68,comp4,51.46,13.3,10.61,62.07,17.1,173.43,0
2015-06-17 09:41:17,1,comp2,50.98,2.4,1.94,52.92,6.0,56.07,0
2015-06-17 11:58:59,22,comp2,36.69,5.7,4.58,41.27,7.3,132.55,0
2015-06-17 17:22:51,91,comp2,111.41,7.7,6.13,117.54,11.6,133.77,0
2015-06-17 18:47:56,57,comp2,100.28,18.4,14.68,114.97,21.4,130.64,0
2015-06-18 08:43:51,40,comp2,53.52,24.7,19.75,73.27,26.8,106.72,0
2015-06-18 18:25:40,20,comp4,60.19,26.0,20.78,80.96,26.5,178.16,0
2015-06-19 03:02:03,41,comp3,6.88,5.2,4.14,11.02,9.1,139.82,0
2015-06-19 03:50:54,42,comp4,28.24,12.7,10.18,38.42,15.6,62.5,0
2015-06-19 06:17:08,36,comp2,96.59,19.7,15.73,112.32,20.8,114.71,0
2015-06-19 06:44:33,58,comp2,89.47,9.8,7.85,97.33,12.5,127.8,0
2015-06-19 11:29:08,20,comp2,78.55,4.2,3.35,81.91,6.4,115.27,0
2015-06-20 00:12:30,57,comp3,10.19,26.8,21.41,31.6,30.3,158.79,0
2015-06-20 03:32:16,60,comp4,48.86,26.9,21.55,70.4,30.1,120.48,0
2015-06-20 04:10:34,12,comp2,57.52,7.9,6.34,63.86,11.6,76.66,0
2015-06-20 13:12:24,56,comp4,30.71,18.8,15.03,45.74,22.6,71.57,0
2015-06-20 19:54:35,32,comp2,44.29,24.5,19.64,63.92,25.2,146.76,0
2015-06-21 01:28:00,50,comp2,33.38,29.6,23.64,57.02,32.9,109.48,0
2015-06-21 04:46:11,75,comp4,43.15,5.5,4.4,47.55,6.1,47.86,0
2015-06-21 13:13:11,71,comp2,51.97,12.5,10.0,61.97,15.2,38.92,0
2015-06-21 13:44:38,24,comp2,39.18,13.8,11.01,50.19,17.5,125.26,0
2015-06-21 14:12:19,15,comp4,13.79,6.0,4.81,18.6,7.8,110.58,0
2015-06-21 16:07:13,60,comp2,54.97,17.8,14.27,69.24,21.2,113.32,0
2015-06-21 16:09:01,99,comp4,56.65,22.5,18.01,74.66,25.0,57.87,0
2015-06-21 17:13:40,24,comp4,35.2,28.4,22.68,57.88,29.0,50.8,0
2015-06-21 17:52:36,58,comp1,27.6,5.4,4.31,31.92,7.6,130.86,0
2015-06-21 21:04:59,29,comp2,40.1,15.9,12.75,52.85,18.2,82.32,0
2015-06-21 22:27:31,51,comp4,33.31,16.9,13.53,46.84,18.5,83.07,0
2015-06-22 02:06:44,99,comp4,55.57,7.5,5.97,61.54,8.7,58.17,0
2015-06-22 04:37:47,83,comp3,13.4,6.3,5.07,18.47,7.9,48.01,0
2015-06-22 06:18:02,89,comp1,23.97,6.8,5.47,29.44,8.6,137.03,0
2015-06-22 07:23:01,68,comp2,30.7,12.2,9.73,40.43,14.9,181.05,0
2015-06-22 16:51:56,83,comp4,33.79,13.4,10.7,44.5,17.0,117.74,0
2015-06-23 04:12:57,30,comp4,25.59,16.8,13.43,39.02,20.0,88.88,0
2015-06-23 10:07:24,63,comp4,20.1,4.0,3.2,23.3,6.7,72.4,0
2015-06-24 01:17:22,45,comp3,9.91,20.2,16.16,26.07,23.8,72.02,0
2015-06-24 02:13:40,87,comp1,8.47,14.6,11.7,20.18,16.8,126.16,0
2015-06-24 05:22:52,3,comp4,28.05,14.0,11.17,39.22,17.2,40.12,0
2015-06-24 18:57:15,31,comp3,13.93,15.4,12.33,26.26,18.7,89.55,0
2015-06-24 23:05:56,51,comp2,81.47,23.3,18.64,100.11,26.4,72.52,0
2015-06-25 01:46:45,42,comp3,18.15,16.3,13.02,31.17,18.5,150.53,0
2015-06-25 08:47:48,91,comp4,58.78,21.7,17.36,76.14,24.5,125.55,0
2015-06-25 12:59:45,88,comp1,9.34,11.7,9.32,18.66,14.2,131.18,0
2015-06-26 02:54:58,91,comp2,31.61,12.4,9.91,41.52,15.6,84.97,0
2015-06-26 04:15:58,81,comp1,34.13,7.4,5.95,40.08,9.8,153.08,0
2015-06-26 04:17:06,98,comp2,69.33,4.3,3.41,72.74,5.9,99.07,0
2015-06-26 04:56:03,90,comp3,15.57,21.4,17.13,32.7,23.3,58.05,0
2015-06-26 07:52:43,52,comp2,53.37,11.4,9.11,62.47,14.4,135.35,0
2015-06-26 14:06:17,36,comp2,103.53,22.6,18.07,121.6,23.5,107.5,0
2015-06-26 14:16:23,84,comp3,5.77,13.6,10.87,16.64,15.0,58.97,0
2015-06-26 14:54:46,77,comp2,32.95,8.7,6.96,39.91,9.2,185.3,0
2015-06-26 15:17:05,59,comp2,43.76,7.8,6.24,50.0,10.7,91.2,0
2015-06-26 20:07:09,63,comp3,10.55,18.1,14.48,25.04,18.8,80.18,0
2015-06-26 20:47:10,25,comp1,30.43,11.4,9.09,39.52,15.0,81.17,0
2015-06-27 09:33:30,61,comp3,9.33,9.5,7.59,16.91,11.6,68.57,0
2015-06-27 10:01:06,72,comp4,42.84,7.5,6.03,48.87,8.4,174.99,0
2015-06-27 10:52:42,65,comp4,18.8,3.8,3.04,21.84,5.3,42.75,0
2015-06-27 13:38:30,11,comp2,36.4,7.0,5.57,41.97,10.5,98.91,0
2015-06-27 21:15:56,89,comp4,30.68,4.4,3.51,34.19,5.2,119.87,0
2015-06-27 23:31:50,11,comp2,73.66,21.7,17.34,91.0,24.9,61.35,0
2015-06-28 11:30:27,70,comp2,42.65,16.8,13.43,56.08,18.2,46.12,0
2015-06-28 13:04:52,41,comp2,51.42,6.6,5.28,56.7,8.2,143.65,0
2015-06-29 02:13:43,70,comp3,7.79,2.9,2.36,10.15,3.9,53.26,0
2015-06-29 05:00:21,61,comp2,52.13,25.0,20.02,72.15,26.4,123.1,0
2015-06-29 07:20:29,36,comp3,17.23,20.8,16.63,33.86,21.6,75.49,0
2015-06-29 09:55:53,60,comp3,15.93,16.1,12.86,28.79,19.4,99.96,0
2015-06-29 16:00:22,4,comp1,11.47,18.2,14.53,25.99,22.0,96.2,0
2015-06-30 07:17:13,80,comp4,32.78,9.4,7.54,40.32,11.8,96.29,0
2015-06-30 10:47:19,28,comp2,48.61,14.3,11.41,60.02,16.9,62.75,0
2015-06-30 11:23:48,42,comp2,68.13,20.1,16.11,84.24,22.4,134.56,0
2015-06-30 12:56:15,42,comp4,37.18,12.0,9.59,46.77,12.8,114.29,0
2015-06-30 14:00:14,24,comp3,8.39,5.1,4.06,12.46,5.7,131.66,0
2015-06-30 14:25:51,38,comp1,30.19,9.6,7.64,37.84,10.4,134.42,0
2015-06-30 22:43:45,33,comp4,24.49,9.0,7.21,31.7,9.7,162.98,0
2015-07-01 12:23:30,36,comp1,22.15,14.3,11.41,33.56,15.2,151.67,0
2015-07-01 21:09:53,77,comp1,27.29,6.7,5.4,32.69,9.8,57.53,0
2015-07-02 00:34:54,56,comp2,38.23,11.8,9.44,47.67,15.3,66.46,0
2015-07-02 07:05:47,50,comp4,29.7,18.0,14.4,44.1,21.0,160.62,0
2015-07-02 07:58:10,65,comp1,14.82,8.0,6.39,21.21,9.9,90.78,0
2015-07-02 11:54:06,52,comp4,32.0,6.4,5.15,37.15,10.4,99.74,0
2015-07-02 12:48:51,59,comp4,46.2,25.5,20.44,66.64,29.3,62.68,0
2015-07-02 15:34:38,38,comp2,91.23,10.6,8.48,99.7,14.2,80.47,0
2015-07-02 17:23:07,58,comp4,41.43,14.4,11.55,52.98,17.8,43.3,0
2015-07-02 19:08:56,19,comp4,37.1,23.4,18.7,55.81,25.9,155.83,0
2015-07-03 02:28:58,78,comp4,23.51,15.2,12.14,35.65,15.7,120.87,0
2015-07-03 09:24:26,61,comp4,42.98,12.6,10.11,53.09,13.3,146.72,0
2015-07-03 18:24:53,24,comp2,66.16,4.6,3.71,69.87,7.2,87.56,0
2015-07-03 21:54:32,38,comp3,18.11,6.9,5.52,23.63,10.4,128.43,0
2015-07-04 04:29:49,91,comp2,97.8,14.5,11.59,109.39,16.7,120.34,0
2015-07-04 08:17:11,31,comp3,11.16,7.4,5.95,17.11,8.9,46.6,0
2015-07-04 12:35:30,25,comp4,52.8,20.2,16.16,68.97,21.7,141.06,0
2015-07-04 21:30:33,45,comp1,17.76,18.5,14.8,32.56,20.5,118.99,0
2015-07-05 03:59:27,9,comp4,54.65,24.6,19.71,74.36,27.6,84.38,0
2015-07-05 05:46:24,34,comp4,14.14,19.0,15.17,29.31,21.2,57.86,0
2015-07-05 12:45:31,50,comp1,31.66,28.5,22.83,54.49,30.0,112.6,0
2015-07-05 21:56:23,50,comp3,15.27,8.6,6.91,22.18,9.6,124.44,0
2015-07-06 00:26:05,89,comp4,18.83,21.0,16.83,35.66,24.4,136.75,0
2015-07-07 03:08:50,77,comp4,22.96,28.8,23.06,46.02,30.0,114.53,0
2015-07-07 06:19:51,95,comp4,27.78,9.2,7.34,35.12,11.9,151.99,0
2015-07-07 09:13:19,61,comp3,8.99,4.9,3.94,12.93,7.7,53.53,0
2015-07-07 15:49:32,72,comp2,79.42,18.3,14.64,94.06,20.9,112.88,0
2015-07-08 01:03:28,49,comp4,52.94,18.2,14.59,67.53,18.8,55.27,0
2015-07-08 02:23:20,63,comp2,81.61,15.1,12.04,93.66,16.0,79.79,0
2015-07-08 04:46:17,32,comp1,27.44,11.6,9.28,36.72,15.5,124.81,0
2015-07-08 05:50:29,60,comp1,19.32,14.5,11.57,30.89,16.3,97.88,0
2015-07-08 14:30:12,6,comp4,23.8,7.8,6.24,30.04,10.7,43.73,0
2015-07-08 14:30:41,36,comp3,23.76,30.4,24.31,48.07,31.0,61.22,0
2015-07-08 14:41:42,99,comp2,47.78,27.7,22.12,69.9,29.2,153.48,0
2015-07-09 00:06:22,9,comp2,68.86,17.8,14.2,83.06,20.9,119.95,0
2015-07-09 08:17:41,43,comp1,20.23,4.1,3.25,23.48,5.9,133.36,0
2015-07-09 12:00:00,67,comp1,26.39,19.7,15.75,42.14,20.4,93.34,0
2015-07-09 14:37:42,36,comp3,18.55,6.7,5.34,23.89,9.7,101.52,0
2015-07-09 17:26:48,14,comp2,85.09,18.3,14.64,99.72,21.1,122.28,0
2015-07-09 17:52:32,45,comp1,18.6,3.4,2.71,21.31,7.3,103.38,0
2015-07-10 01:02:41,82,comp3,12.73,5.2,4.13,16.85,8.9,131.6,0
2015-07-10 03:46:43,63,comp2,45.26,24.6,19.66,64.92,27.3,104.9,0
2015-07-10 09:00:39,40,comp4,45.07,5.3,4.26,49.33,6.0,90.98,0
2015-07-10 09:38:12,89,comp2,70.55,3.9,3.1,73.65,5.2,137.53,0
2015-07-10 14:47:11,45,comp2,63.81,12.5,9.96,73.77,16.2,78.78,0
2015-07-10 23:12:59,59,comp3,8.06,7.5,5.98,14.04,9.4,168.88,0
2015-07-10 23:24:36,50,comp3,20.11,7.7,6.16,26.26,9.5,148.09,0
2015-07-11 07:35:39,81,comp4,56.14,5.1,4.08,60.23,7.9,181.2,0
2015-07-11 18:30:18,57,comp1,22.15,29.4,23.51,45.66,32.2,115.54,0
2015-07-11 23:16:13,43,comp4,33.01,17.8,14.23,47.24,20.4,63.86,0
2015-07-11 23:55:45,25,comp3,8.33,23.2,18.53,26.86,24.7,159.59,0
2015-07-12 08:47:51,64,comp1,17.96,23.2,18.58,36.55,26.5,107.53,0
2015-07-12 10:06:21,59,comp3,16.14,24.9,19.92,36.06,26.4,74.91,0
2015-07-12 21:50:01,73,comp1,18.83,27.6,22.09,40.92,30.1,138.73,0
2015-07-13 06:35:41,69,comp1,18.87,10.4,8.33,27.2,12.3,134.38,0
2015-07-13 13:11:46,61,comp1,21.36,4.7,3.76,25.12,7.6,161.87,0
2015-07-13 14:17:32,60,comp1,21.06,20.9,16.72,37.79,24.4,161.15,0
2015-07-14 08:44:19,57,comp4,23.3,8.9,7.16,30.46,12.2,155.81,0
2015-07-14 21:03:58,77,comp3,22.86,14.1,11.24,34.1,17.8,97.81,0
2015-07-15 01:41:34,64,comp4,18.07,18.0,14.42,32.49,19.7,41.82,0
2015-07-15 06:54:18,9,comp3,23.39,11.9,9.55,32.94,13.5,156.42,0
2015-07-15 16:07:01,88,comp3,11.36,12.5,10.0,21.36,16.0,129.21,0
2015-07-16 00:52:24,30,comp1,17.68,10.7,8.54,26.23,14.0,107.39,0
2015-07-16 06:45:13,14,comp2,60.19,7.2,5.78,65.98,10.0,104.27,0
2015-07-16 08:04:39,90,comp4,57.26,30.8,24.6,81.87,31.9,158.7,0
2015-07-16 11:53:46,40,comp1,14.48,5.8,4.65,19.13,8.5,62.33,0
2015-07-17 01:25:39,95,comp2,43.33,9.3,7.44,50.77,12.4,58.97,0
2015-07-17 04:27:29,61,comp4,41.87,23.4,18.74,60.61,25.8,68.91,0
2015-07-17 05:18:16,10,comp4,57.99,6.2,4.94,62.93,9.3,64.53,0
2015-07-17 09:08:54,61,comp3,16.95,18.6,14.89,31.84,19.8,106.58,0
2015-07-17 15:01:51,61,comp3,22.15,22.7,18.16,40.31,25.0,109.82,0
2015-07-17 20:00:18,20,comp3,17.79,25.4,20.35,38.14,26.9,183.03,0
2015-07-18 12:29:13,24,comp3,8.47,25.1,20.1,28.57,26.5,115.82,0
2015-07-18 14:48:30,20,comp1,25.64,25.2,20.19,45.82,29.0,79.45,0
2015-07-18 23:24:49,100,comp3,9.43,8.6,6.9,16.32,9.3,92.4,0
2015-07-19 20:23:04,59,comp2,45.43,8.1,6.49,51.92,11.4,83.75,0
2015-07-20 04:21:39,25,comp4,27.25,31.0,24.79,52.04,31.8,103.5,0
