datetime,machineID,comp,type
2015-07-02 09:00:00,81,comp3,scheduled
2015-07-02 09:00:00,87,comp3,scheduled
2015-07-02 09:00:00,96,comp4,scheduled
2015-07-02 10:00:00,5,comp2,scheduled
2015-07-02 10:00:00,7,comp1,scheduled
2015-07-02 10:00:00,12,comp1,scheduled
2015-07-02 10:00:00,17,comp1,scheduled
2015-07-02 10:00:00,18,comp1,scheduled
2015-07-02 10:00:00,22,comp3,scheduled
2015-07-02 10:00:00,34,comp3,scheduled
2015-07-02 10:00:00,37,comp4,scheduled
2015-07-02 10:00:00,43,comp2,scheduled
2015-07-02 10:00:00,46,comp3,scheduled
2015-07-02 10:00:00,64,comp4,scheduled
2015-07-02 10:00:00,68,comp3,scheduled
2015-07-02 10:00:00,73,comp4,scheduled
2015-07-02 10:00:00,78,comp4,scheduled
2015-07-02 10:00:00,79,comp2,scheduled
2015-07-02 10:00:00,84,comp4,scheduled
2015-07-02 10:00:00,88,comp3,scheduled
2015-07-02 10:00:00,89,comp1,scheduled
2015-07-02 10:00:00,93,comp1,scheduled
2015-07-02 10:00:00,99,comp3,scheduled
2015-07-02 10:00:00,100,comp3,scheduled
2015-07-02 11:54:06,52,comp4,unscheduled
2015-07-02 12:48:51,59,comp4,unscheduled
2015-07-02 15:34:38,38,comp2,unscheduled
2015-07-02 17:23:07,58,comp4,unscheduled
2015-07-02 19:08:56,19,comp4,unscheduled
2015-07-03 02:28:58,78,comp4,unscheduled
2015-07-03 09:24:26,61,comp4,unscheduled
2015-07-03 18:24:53,24,comp2,unscheduled
2015-07-03 21:54:32,38,comp3,unscheduled
2015-07-04 04:29:49,91,comp2,unscheduled
2015-07-04 08:17:11,31,comp3,unscheduled
2015-07-04 12:35:30,25,comp4,unscheduled
2015-07-04 21:30:33,45,comp1,unscheduled
2015-07-05 03:59:27,9,comp4,unscheduled
2015-07-05 05:46:24,34,comp4,unscheduled
2015-07-05 12:45:31,50,comp1,unscheduled
2015-07-05 21:56:23,50,comp3,unscheduled
2015-07-06 00:26:05,89,comp4,unscheduled
2015-07-07 03:08:50,77,comp4,unscheduled
2015-07-07 06:19:51,95,comp4,unscheduled
2015-07-07 09:13:19,61,comp3,unscheduled
2015-07-07 15:49:32,72,comp2,unscheduled
2015-07-08 01:03:28,49,comp4,unscheduled
2015-07-08 02:23:20,63,comp2,unscheduled
2015-07-08 04:46:17,32,comp1,unscheduled
2015-07-08 05:50:29,60,comp1,unscheduled
2015-07-08 14:30:12,6,comp4,unscheduled
2015-07-08 14:30:41,36,comp3,unscheduled
2015-07-08 14:41:42,99,comp2,unscheduled
2015-07-09 00:06:22,9,comp2,unscheduled
2015-07-09 08:17:41,43,comp1,unscheduled
2015-07-09 12:00:00,67,comp1,unscheduled
2015-07-09 14:37:42,36,comp3,unscheduled
2015-07-09 17:26:48,14,comp2,unscheduled
2015-07-09 17:52:32,45,comp1,unscheduled
2015-07-10 01:02:41,82,comp3,unscheduled
2015-07-10 03:46:43,63,comp2,unscheduled
2015-07-10 09:00:39,40,comp4,unscheduled
2015-07-10 09:38:12,89,comp2,unscheduled
2015-07-10 14:47:11,45,comp2,unscheduled
2015-07-10 23:12:59,59,comp3,unscheduled
2015-07-10 23:24:36,50,comp3,unscheduled
2015-07-11 07:35:39,81,comp4,unscheduled
2015-07-11 18:30:18,57,comp1,unscheduled
2015-07-11 23:16:13,43,comp4,unscheduled
2015-07-11 23:55:45,25,comp3,unscheduled
2015-07-12 08:47:51,64,comp1,unscheduled
2015-07-12 10:06:21,59,comp3,unscheduled
2015-07-12 21:50:01,73,comp1,unscheduled
2015-07-13 06:35:41,69,comp1,unscheduled
2015-07-13 13:11:46,61,comp1,unscheduled
2015-07-13 14:17:32,60,comp1,unscheduled
2015-07-14 08:44:19,57,comp4,unscheduled
2015-07-14 21:03:58,77,comp3,unscheduled
2015-07-15 01:41:34,64,comp4,unscheduled
2015-07-15 06:54:18,9,comp3,unscheduled
2015-07-15 16:07:01,88,comp3,unscheduled
2015-07-16 00:52:24,30,comp1,unscheduled
2015-07-16 06:45:13,14,comp2,unscheduled
2015-07-16 08:04:39,90,comp4,unscheduled
2015-07-16 11:53:46,40,comp1,unscheduled
2015-07-17 01:25:39,95,comp2,unscheduled
2015-07-17 04:27:29,61,comp4,unscheduled
2015-07-17 05:18:16,10,comp4,unscheduled
2015-07-17 09:08:54,61,comp3,unscheduled
2015-07-17 15:01:51,61,comp3,unscheduled
2015-07-17 20:00:18,20,comp3,unscheduled
2015-07-18 12:29:13,24,comp3,unscheduled
2015-07-18 14:48:30,20,comp1,unscheduled
2015-07-18 23:24:49,100,comp3,unscheduled
2015-07-19 20:23:04,59,comp2,unscheduled
2015-07-20 04:21:39,25,comp4,unscheduled
2015-07-20 15:18:53,44,comp3,unscheduled
2015-07-21 03:42:58,26,comp3,unscheduled
2015-07-21 08:12:19,60,comp4,unscheduled
2015-07-21 13:05:36,58,comp3,unscheduled
2015-07-21 22:00:31,22,comp2,unscheduled
2015-07-22 10:51:59,32,comp2,unscheduled
2015-07-22 12:16:39,89,comp2,unscheduled
2015-07-22 15:01:55,41,comp1,unscheduled
2015-07-22 22:43:44,51,comp3,unscheduled
2015-07-23 00:41:17,10,comp4,unscheduled
2015-07-23 17:58:12,49,comp3,unscheduled
2015-07-24 06:13:09,65,comp4,unscheduled
2015-07-24 07:28:21,86,comp3,unscheduled
2015-07-25 10:05:04,12,comp2,unscheduled
2015-07-26 00:27:25,98,comp4,unscheduled
2015-07-26 01:08:53,90,comp2,unscheduled
2015-07-26 03:54:09,77,comp3,unscheduled
2015-07-26 04:33:03,47,comp2,unscheduled
2015-07-26 06:30:28,28,comp3,unscheduled
2015-07-26 06:49:44,68,comp3,unscheduled
2015-07-26 21:32:44,40,comp2,unscheduled
2015-07-27 05:43:13,67,comp1,unscheduled
2015-07-27 10:23:35,36,comp1,unscheduled
2015-07-27 10:29:59,49,comp4,unscheduled
2015-07-28 05:53:34,20,comp4,unscheduled
2015-07-28 06:32:43,3,comp2,unscheduled
2015-07-28 09:12:59,77,comp3,unscheduled
2015-07-28 18:17:51,81,comp2,unscheduled
2015-07-28 19:06:57,11,comp3,unscheduled
2015-07-29 00:08:06,41,comp3,unscheduled
2015-07-29 00:34:45,35,comp1,unscheduled
2015-07-29 02:44:10,22,comp2,unscheduled
2015-07-29 03:56:05,63,comp1,unscheduled
2015-07-29 11:38:40,76,comp1,unscheduled
2015-07-29 11:44:59,38,comp4,unscheduled
2015-07-29 16:59:34,57,comp3,unscheduled
2015-07-29 18:35:01,32,comp3,unscheduled
2015-07-29 18:57:32,82,comp3,unscheduled
2015-07-29 19:10:22,86,comp1,unscheduled
2015-07-29 22:38:41,5,comp4,unscheduled
2015-07-30 02:38:05,67,comp4,unscheduled
2015-07-30 13:37:32,9,comp3,unscheduled
2015-07-30 17:30:08,33,comp3,unscheduled
2015-07-30 23:09:30,12,comp4,unscheduled
2015-07-31 01:08:07,63,comp4,unscheduled
2015-07-31 10:47:22,83,comp2,unscheduled
2015-07-31 11:41:21,53,comp1,unscheduled
2015-08-01 02:19:19,35,comp4,unscheduled
2015-08-01 06:39:50,71,comp2,unscheduled
2015-08-01 18:32:12,30,comp4,unscheduled
2015-08-01 23:03:08,90,comp2,unscheduled
2015-08-02 07:05:53,60,comp2,unscheduled
2015-08-02 15:16:19,59,comp1,unscheduled
2015-08-02 17:24:13,5,comp2,unscheduled
2015-08-02 17:59:32,47,comp4,unscheduled
2015-08-02 22:11:30,60,comp3,unscheduled
2015-08-03 02:09:46,61,comp3,unscheduled
2015-08-03 02:49:00,91,comp4,unscheduled
2015-08-03 06:02:03,15,comp2,unscheduled
2015-08-03 08:14:35,63,comp2,unscheduled
2015-08-03 08:56:26,51,comp1,unscheduled
2015-08-03 11:21:22,60,comp3,unscheduled
2015-08-03 13:54:25,16,comp2,unscheduled
2015-08-03 20:25:05,14,comp4,unscheduled
2015-08-03 21:40:45,49,comp1,unscheduled
2015-08-04 05:35:27,85,comp3,unscheduled
2015-08-04 07:29:55,23,comp4,unscheduled
2015-08-04 09:16:04,12,comp4,unscheduled
2015-08-04 14:37:02,45,comp3,unscheduled
2015-08-04 20:08:10,9,comp3,unscheduled
2015-08-04 20:20:52,44,comp3,unscheduled
2015-08-05 00:46:12,96,comp1,unscheduled
2015-08-05 05:11:26,96,comp2,unscheduled
2015-08-05 10:31:48,77,comp1,unscheduled
2015-08-05 11:23:54,27,comp4,unscheduled
2015-08-05 17:37:03,50,comp1,unscheduled
2015-08-06 10:29:33,18,comp4,unscheduled
2015-08-06 20:01:51,15,comp1,unscheduled
2015-08-06 20:34:45,96,comp3,unscheduled
2015-08-07 00:41:45,79,comp4,unscheduled
2015-08-07 03:16:06,94,comp2,unscheduled
2015-08-07 14:02:42,50,comp3,unscheduled
2015-08-07 15:28:51,11,comp4,unscheduled
2015-08-08 00:34:38,38,comp4,unscheduled
2015-08-08 04:30:52,36,comp1,unscheduled
2015-08-08 06:14:53,85,comp3,unscheduled
2015-08-08 12:17:48,10,comp3,unscheduled
2015-08-08 18:50:26,73,comp4,unscheduled
2015-08-08 18:52:25,40,comp4,unscheduled
2015-08-08 22:29:42,97,comp3,unscheduled
2015-08-09 10:21:19,99,comp1,unscheduled
2015-08-09 20:00:38,51,comp1,unscheduled
2015-08-10 00:26:43,23,comp4,unscheduled
2015-08-10 01:23:39,56,comp4,unscheduled
2015-08-10 05:45:34,10,comp1,unscheduled
2015-08-10 07:23:01,42,comp2,unscheduled
2015-08-11 01:32:25,63,comp2,unscheduled
2015-08-11 02:42:21,72,comp3,unscheduled
2015-08-11 22:39:58,50,comp1,unscheduled
2015-08-11 22:59:59,96,comp1,unscheduled
2015-08-12 05:38:07,72,comp1,unscheduled
2015-08-12 09:14:39,57,comp1,unscheduled
2015-08-12 13:38:30,25,comp4,unscheduled
2015-08-12 13:49:22,34,comp4,unscheduled
2015-08-12 14:48:52,39,comp4,unscheduled
2015-08-13 02:13:37,50,comp4,unscheduled
2015-08-13 10:35:27,95,comp2,unscheduled
2015-08-13 17:43:57,39,comp1,unscheduled
2015-08-13 19:55:00,10,comp3,unscheduled
2015-08-13 22:21:05,9,comp2,unscheduled
2015-08-14 02:01:09,75,comp2,unscheduled
2015-08-14 05:16:39,62,comp1,unscheduled
2015-08-14 05:50:59,24,comp2,unscheduled
2015-08-14 11:29:18,20,comp1,unscheduled
2015-08-14 20:29:27,46,comp1,unscheduled
2015-08-15 05:22:57,16,comp1,unscheduled
2015-08-15 16:13:12,10,comp2,unscheduled
2015-08-15 20:00:52,34,comp3,unscheduled
2015-08-15 20:55:47,9,comp3,unscheduled
2015-08-16 00:29:41,77,comp1,unscheduled
2015-08-16 07:40:03,58,comp1,unscheduled
2015-08-16 07:59:39,90,comp1,unscheduled
2015-08-16 17:29:11,85,comp2,unscheduled
2015-08-16 18:15:02,93,comp2,unscheduled
2015-08-16 22:39:21,62,comp3,unscheduled
2015-08-17 00:22:56,57,comp4,unscheduled
2015-08-17 02:24:31,82,comp2,unscheduled
2015-08-17 04:33:54,71,comp4,unscheduled
2015-08-17 13:27:06,51,comp4,unscheduled
2015-08-17 16:30:25,86,comp1,unscheduled
2015-08-17 23:20:53,49,comp2,unscheduled
2015-08-18 01:14:14,53,comp1,unscheduled
2015-08-18 04:52:49,64,comp1,unscheduled
2015-08-18 20:50:25,36,comp3,unscheduled
2015-08-18 22:45:07,39,comp3,unscheduled
2015-08-19 02:15:49,42,comp4,unscheduled
2015-08-19 13:22:06,88,comp1,unscheduled
2015-08-19 14:43:17,52,comp3,unscheduled
2015-08-19 21:19:12,10,comp3,unscheduled
2015-08-20 02:07:45,10,comp2,unscheduled
2015-08-20 06:01:04,29,comp2,unscheduled
2015-08-20 10:57:05,86,comp1,unscheduled
2015-08-20 12:18:17,50,comp4,unscheduled
2015-08-20 12:34:02,44,comp3,unscheduled
2015-08-20 13:12:30,99,comp2,unscheduled
2015-08-20 16:26:49,20,comp2,unscheduled
2015-08-20 18:29:34,49,comp4,unscheduled
2015-08-21 00:05:44,90,comp3,unscheduled
2015-08-21 06:06:20,57,comp4,unscheduled
2015-08-21 18:36:14,61,comp2,unscheduled
2015-08-22 04:13:39,95,comp2,unscheduled
2015-08-22 04:14:30,40,comp3,unscheduled
2015-08-23 06:43:17,35,comp4,unscheduled
2015-08-23 11:01:08,57,comp4,unscheduled
2015-08-23 21:25:21,14,comp3,unscheduled
2015-08-24 02:59:12,90,comp1,unscheduled
2015-08-24 07:19:45,39,comp2,unscheduled
2015-08-24 10:16:33,20,comp1,unscheduled
2015-08-24 11:17:24,50,comp4,unscheduled
2015-08-24 12:07:05,73,comp1,unscheduled
2015-08-24 14:29:44,24,comp1,unscheduled
2015-08-24 18:15:21,73,comp2,unscheduled
2015-08-24 18:21:30,99,comp4,unscheduled
2015-08-24 19:57:24,39,comp4,unscheduled
2015-08-25 05:44:34,89,comp3,unscheduled
2015-08-25 11:05:42,60,comp4,unscheduled
2015-08-25 12:14:38,96,comp2,unscheduled
2015-08-25 16:52:30,69,comp1,unscheduled
2015-08-25 18:10:18,51,comp1,unscheduled
2015-08-25 22:22:41,79,comp4,unscheduled
2015-08-26 00:42:13,42,comp3,unscheduled
2015-08-26 09:29:10,25,comp1,unscheduled
2015-08-26 13:14:59,12,comp2,unscheduled
2015-08-26 22:20:00,29,comp2,unscheduled
2015-08-27 06:55:02,96,comp1,unscheduled
2015-08-27 21:12:40,88,comp4,unscheduled
2015-08-28 01:00:53,23,comp4,unscheduled
2015-08-28 02:17:40,82,comp2,unscheduled
2015-08-28 04:43:09,41,comp2,unscheduled
2015-08-28 19:08:21,67,comp1,unscheduled
2015-08-28 22:40:09,99,comp1,unscheduled
2015-08-29 11:55:44,25,comp3,unscheduled
2015-08-29 13:03:14,10,comp3,unscheduled
2015-08-29 16:07:09,69,comp3,unscheduled
2015-08-30 00:59:04,18,comp1,unscheduled
2015-08-30 03:07:30,73,comp4,unscheduled
2015-08-30 04:23:39,51,comp4,unscheduled
2015-08-30 05:37:25,11,comp1,unscheduled
2015-08-30 07:16:05,38,comp4,unscheduled
2015-08-30 10:53:09,96,comp4,unscheduled
2015-08-30 15:51:18,36,comp3,unscheduled
2015-08-30 19:22:05,60,comp1,unscheduled
2015-08-31 00:13:45,22,comp3,unscheduled
2015-08-31 17:57:46,53,comp2,unscheduled
2015-08-31 21:13:55,60,comp2,unscheduled
2015-08-31 22:13:21,51,comp2,unscheduled
2015-09-01 09:43:07,32,comp1,unscheduled
2015-09-01 10:11:30,67,comp2,unscheduled
2015-09-01 14:19:22,39,comp1,unscheduled
2015-09-01 23:41:48,74,comp3,unscheduled
2015-09-02 10:51:33,50,comp3,unscheduled
2015-09-02 13:50:19,25,comp1,unscheduled
2015-09-02 16:13:59,60,comp2,unscheduled
2015-09-03 02:50:49,67,comp4,unscheduled
2015-09-03 19:26:10,25,comp3,unscheduled
2015-09-03 20:42:09,90,comp3,unscheduled
2015-09-04 02:57:28,68,comp4,unscheduled
2015-09-04 07:31:34,14,comp3,unscheduled
2015-09-04 07:57:34,14,comp1,unscheduled
2015-09-04 18:23:37,80,comp4,unscheduled
2015-09-05 05:42:31,73,comp1,unscheduled
2015-09-05 17:22:33,49,comp1,unscheduled
2015-09-05 17:42:07,70,comp1,unscheduled
2015-09-06 08:30:21,84,comp4,unscheduled
2015-09-07 03:02:35,20,comp3,unscheduled
2015-09-07 05:07:08,84,comp1,unscheduled
2015-09-07 14:23:25,96,comp4,unscheduled
2015-09-07 14:51:39,36,comp4,unscheduled
2015-09-07 20:22:11,89,comp1,unscheduled
2015-09-08 10:13:17,83,comp4,unscheduled
2015-09-08 20:15:04,45,comp1,unscheduled
2015-09-08 22:49:54,2,comp2,unscheduled
2015-09-09 11:32:26,40,comp4,unscheduled
2015-09-09 13:05:30,61,comp1,unscheduled
2015-09-10 03:21:00,80,comp2,unscheduled
2015-09-10 08:54:59,67,comp3,unscheduled
2015-09-10 11:46:55,38,comp1,unscheduled
2015-09-10 14:42:09,41,comp3,unscheduled
2015-09-11 00:30:30,58,comp2,unscheduled
2015-09-11 02:47:37,38,comp3,unscheduled
2015-09-11 05:15:27,64,comp1,unscheduled
2015-09-11 06:25:51,5,comp1,unscheduled
2015-09-11 18:38:47,2,comp2,unscheduled
2015-09-11 23:30:03,12,comp4,unscheduled
2015-09-12 06:17:55,24,comp3,unscheduled
2015-09-12 06:22:01,90,comp2,unscheduled
2015-09-12 07:00:15,65,comp2,unscheduled
2015-09-12 08:18:52,82,comp4,unscheduled
2015-09-13 01:13:33,95,comp2,unscheduled
2015-09-13 06:53:45,97,comp4,unscheduled
2015-09-13 07:09:43,10,comp3,unscheduled
2015-09-13 09:50:20,59,comp2,unscheduled
2015-09-13 21:25:18,89,comp4,unscheduled
2015-09-13 22:09:51,1,comp1,unscheduled
2015-09-14 00:01:02,74,comp1,unscheduled
2015-09-14 07:57:18,20,comp4,unscheduled
2015-09-14 11:38:11,51,comp2,unscheduled
2015-09-14 17:30:13,86,comp4,unscheduled
2015-09-14 18:40:21,53,comp3,unscheduled
2015-09-14 21:49:32,40,comp3,unscheduled
2015-09-15 01:05:15,9,comp3,unscheduled
2015-09-15 01:42:56,99,comp4,unscheduled
2015-09-15 07:43:34,59,comp4,unscheduled
2015-09-15 09:27:08,84,comp1,unscheduled
2015-09-15 11:36:20,36,comp3,unscheduled
2015-09-15 15:13:09,22,comp1,unscheduled
2015-09-15 15:13:51,12,comp2,unscheduled
2015-09-15 18:01:41,64,comp4,unscheduled
2015-09-15 19:33:58,25,comp2,unscheduled
2015-09-15 20:33:21,46,comp3,unscheduled
2015-09-15 23:08:38,22,comp4,unscheduled
2015-09-16 05:35:29,23,comp2,unscheduled
2015-09-16 07:15:16,91,comp1,unscheduled
2015-09-16 23:24:21,70,comp4,unscheduled
2015-09-16 23:53:32,23,comp2,unscheduled
2015-09-17 00:16:11,17,comp2,unscheduled
2015-09-17 06:16:31,28,comp1,unscheduled
2015-09-17 08:56:10,12,comp2,unscheduled
2015-09-17 11:58:04,42,comp1,unscheduled
2015-09-17 18:21:14,36,comp3,unscheduled
2015-09-17 23:48:31,38,comp3,unscheduled
2015-09-18 02:17:54,10,comp2,unscheduled
2015-09-18 03:59:13,19,comp1,unscheduled
2015-09-18 04:58:34,94,comp3,unscheduled
2015-09-18 06:05:49,59,comp2,unscheduled
2015-09-18 10:42:38,22,comp4,unscheduled
2015-09-18 20:36:23,10,comp4,unscheduled
2015-09-19 02:07:06,57,comp1,unscheduled
2015-09-19 02:40:13,77,comp2,unscheduled
2015-09-19 06:54:36,25,comp3,unscheduled
2015-09-19 07:12:54,77,comp3,unscheduled
2015-09-19 12:12:44,2,comp2,unscheduled
2015-09-19 17:50:37,99,comp4,unscheduled
2015-09-19 20:54:58,57,comp4,unscheduled
2015-09-19 21:28:02,67,comp4,unscheduled
2015-09-19 21:55:17,77,comp1,unscheduled
2015-09-20 01:55:57,78,comp4,unscheduled
2015-09-20 03:14:20,96,comp3,unscheduled
2015-09-20 05:26:13,10,comp3,unscheduled
2015-09-20 09:18:08,24,comp1,unscheduled
2015-09-20 15:47:38,77,comp4,unscheduled
2015-09-21 01:03:38,23,comp3,unscheduled
2015-09-21 01:20:03,39,comp1,unscheduled
2015-09-21 03:47:28,71,comp4,unscheduled
2015-09-21 05:13:21,73,comp4,unscheduled
2015-09-21 09:26:56,100,comp1,unscheduled
2015-09-21 18:03:40,36,comp4,unscheduled
2015-09-21 21:34:04,20,comp2,unscheduled
2015-09-22 10:01:45,74,comp4,unscheduled
2015-09-22 18:50:24,69,comp3,unscheduled
2015-09-22 21:19:20,17,comp3,unscheduled
2015-09-23 07:16:32,69,comp3,unscheduled
2015-09-23 19:03:58,67,comp1,unscheduled
2015-09-24 07:00:11,83,comp2,unscheduled
2015-09-24 08:06:52,73,comp4,unscheduled
2015-09-24 10:53:31,89,comp4,unscheduled
2015-09-24 14:11:14,50,comp4,unscheduled
2015-09-24 17:38:09,91,comp4,unscheduled
2015-09-24 17:58:21,22,comp2,unscheduled
2015-09-24 22:53:30,52,comp2,unscheduled
2015-09-24 23:56:15,14,comp1,unscheduled
2015-09-25 01:06:19,26,comp1,unscheduled
2015-09-25 10:56:38,56,comp1,unscheduled
2015-09-26 00:47:26,49,comp2,unscheduled
2015-09-26 01:52:55,83,comp2,unscheduled
2015-09-26 02:11:17,72,comp3,unscheduled
2015-09-26 04:56:44,45,comp1,unscheduled
2015-09-26 04:59:34,39,comp1,unscheduled
2015-09-26 08:46:10,15,comp4,unscheduled
2015-09-26 15:55:25,46,comp4,unscheduled
2015-09-27 07:37:11,97,comp1,unscheduled
2015-09-27 09:30:26,59,comp3,unscheduled
2015-09-27 12:33:34,68,comp3,unscheduled
2015-09-28 02:44:38,34,comp1,unscheduled
2015-09-28 06:22:04,26,comp4,unscheduled
2015-09-28 10:29:31,25,comp1,unscheduled
2015-09-28 11:42:04,82,comp1,unscheduled
2015-09-28 12:42:12,9,comp1,unscheduled
2015-09-28 18:18:35,39,comp3,unscheduled
2015-09-28 18:27:12,23,comp2,unscheduled
2015-09-28 20:24:04,49,comp1,unscheduled
2015-09-28 21:09:23,63,comp2,unscheduled
2015-09-29 04:09:43,60,comp3,unscheduled
2015-09-29 13:45:12,72,comp3,unscheduled
2015-09-29 17:59:26,56,comp2,unscheduled
2015-09-30 06:30:46,80,comp3,unscheduled
2015-09-30 07:30:22,44,comp2,unscheduled
2015-09-30 08:23:11,19,comp1,unscheduled
2015-09-30 13:03:29,90,comp3,unscheduled
2015-09-30 21:37:38,97,comp1,unscheduled
2015-10-01 00:19:08,52,comp2,unscheduled
2015-10-01 05:28:02,12,comp1,unscheduled
2015-10-01 06:00:00,2,comp2,scheduled
2015-10-01 06:00:00,15,comp2,scheduled
2015-10-01 06:00:00,16,comp3,scheduled
2015-10-01 06:00:00,17,comp1,scheduled
2015-10-01 06:00:00,19,comp1,scheduled
2015-10-01 06:00:00,20,comp1,scheduled
2015-10-01 06:00:00,28,comp1,scheduled
2015-10-01 06:00:00,31,comp1,scheduled
2015-10-01 06:00:00,37,comp4,scheduled
2015-10-01 06:00:00,38,comp4,scheduled
2015-10-01 06:00:00,39,comp1,scheduled
2015-10-01 06:00:00,45,comp4,scheduled
2015-10-01 06:00:00,60,comp2,scheduled
2015-10-01 06:00:00,63,comp1,scheduled
2015-10-01 06:00:00,64,comp1,scheduled
2015-10-01 06:00:00,74,comp1,scheduled
2015-10-01 06:00:00,76,comp4,scheduled
2015-10-01 06:00:00,77,comp1,scheduled
2015-10-01 06:00:00,80,comp1,scheduled
2015-10-01 06:00:00,83,comp1,scheduled
2015-10-01 06:00:00,86,comp2,scheduled
2015-10-01 06:00:00,88,comp2,scheduled
2015-10-01 06:00:00,89,comp4,scheduled
2015-10-01 06:00:00,98,comp1,scheduled
2015-10-01 07:00:00,1,comp4,scheduled
2015-10-01 07:00:00,4,comp4,scheduled
2015-10-01 07:00:00,6,comp4,scheduled
2015-10-01 07:00:00,10,comp3,scheduled
2015-10-01 07:00:00,25,comp4,scheduled
2015-10-01 07:00:00,26,comp2,scheduled
2015-10-01 07:00:00,36,comp2,scheduled
2015-10-01 07:00:00,44,comp1,scheduled
2015-10-01 07:00:00,49,comp3,scheduled
2015-10-01 07:00:00,82,comp4,scheduled
2015-10-01 07:00:00,93,comp1,scheduled
2015-10-01 07:00:00,94,comp3,scheduled
2015-10-01 07:00:00,97,comp2,scheduled
2015-10-01 08:00:00,3,comp4,scheduled
2015-10-01 08:00:00,8,comp2,scheduled
2015-10-01 08:00:00,9,comp4,scheduled
2015-10-01 08:00:00,12,comp2,scheduled
2015-10-01 08:00:00,13,comp1,scheduled
2015-10-01 08:00:00,21,comp3,scheduled
2015-10-01 08:00:00,23,comp4,scheduled
2015-10-01 08:00:00,30,comp1,scheduled
2015-10-01 08:00:00,32,comp1,scheduled
2015-10-01 08:00:00,41,comp4,scheduled
2015-10-01 08:00:00,43,comp4,scheduled
2015-10-01 08:00:00,48,comp4,scheduled
2015-10-01 08:00:00,50,comp3,scheduled
2015-10-01 08:00:00,54,comp3,scheduled
2015-10-01 08:00:00,57,comp3,scheduled
2015-10-01 08:00:00,62,comp2,scheduled
2015-10-01 08:00:00,67,comp2,scheduled
2015-10-01 08:00:00,71,comp4,scheduled
2015-10-01 08:00:00,73,comp3,scheduled
2015-10-01 08:00:00,75,comp2,scheduled
2015-10-01 08:00:00,81,comp4,scheduled
2015-10-01 08:00:00,84,comp2,scheduled
2015-10-01 08:00:00,96,comp4,scheduled
2015-10-01 08:00:00,99,comp1,scheduled
2015-10-01 08:44:16,68,comp2,unscheduled
2015-10-01 09:00:00,11,comp1,scheduled
2015-10-01 09:00:00,14,comp1,scheduled
2015-10-01 09:00:00,18,comp2,scheduled
2015-10-01 09:00:00,24,comp2,scheduled
2015-10-01 09:00:00,27,comp1,scheduled
2015-10-01 09:00:00,35,comp3,scheduled
2015-10-01 09:00:00,47,comp1,scheduled
2015-10-01 09:00:00,51,comp4,scheduled
2015-10-01 09:00:00,55,comp2,scheduled
2015-10-01 09:00:00,56,comp2,scheduled
2015-10-01 09:00:00,59,comp3,scheduled
2015-10-01 09:00:00,72,comp3,scheduled
2015-10-01 09:00:00,79,comp2,scheduled
2015-10-01 09:00:00,85,comp1,scheduled
2015-10-01 09:00:00,90,comp2,scheduled
2015-10-01 09:00:00,91,comp1,scheduled
2015-10-01 10:00:00,5,comp2,scheduled
2015-10-01 10:00:00,7,comp1,scheduled
2015-10-01 10:00:00,22,comp1,scheduled
2015-10-01 10:00:00,29,comp4,scheduled
2015-10-01 10:00:00,33,comp4,scheduled
2015-10-01 10:00:00,34,comp1,scheduled
2015-10-01 10:00:00,40,comp2,scheduled
2015-10-01 10:00:00,42,comp4,scheduled
2015-10-01 10:00:00,46,comp1,scheduled
2015-10-01 10:00:00,52,comp3,scheduled
2015-10-01 10:00:00,53,comp1,scheduled
2015-10-01 10:00:00,58,comp2,scheduled
2015-10-01 10:00:00,61,comp1,scheduled
2015-10-01 10:00:00,65,comp1,scheduled
2015-10-01 10:00:00,66,comp1,scheduled
2015-10-01 10:00:00,68,comp2,scheduled
2015-10-01 10:00:00,69,comp1,scheduled
2015-10-01 10:00:00,70,comp3,scheduled
2015-10-01 10:00:00,78,comp4,scheduled
2015-10-01 10:00:00,87,comp1,scheduled
2015-10-01 10:00:00,92,comp4,scheduled
2015-10-01 10:00:00,95,comp2,scheduled
2015-10-01 10:00:00,100,comp1,scheduled
2015-10-01 21:12:00,64,comp2,unscheduled
2015-10-01 22:54:46,61,comp4,unscheduled
2015-10-02 01:17:50,15,comp1,unscheduled
2015-10-02 08:18:13,33,comp1,unscheduled
2015-10-02 13:18:21,52,comp2,unscheduled
2015-10-02 16:35:39,41,comp4,unscheduled
2015-10-02 23:12:38,49,comp4,unscheduled
2015-10-03 06:21:27,21,comp4,unscheduled
2015-10-03 15:39:19,60,comp4,unscheduled
2015-10-04 10:51:07,45,comp4,unscheduled
2015-10-04 13:44:42,90,comp2,unscheduled
2015-10-04 16:03:41,89,comp2,unscheduled
2015-10-05 02:43:12,32,comp3,unscheduled
2015-10-05 16:25:12,39,comp3,unscheduled
2015-10-06 03:23:29,10,comp2,unscheduled
2015-10-06 07:13:37,61,comp4,unscheduled
2015-10-06 16:37:49,14,comp3,unscheduled
2015-10-06 23:28:09,25,comp4,unscheduled
2015-10-06 23:34:28,39,comp3,unscheduled
2015-10-07 00:03:01,9,comp4,unscheduled
2015-10-07 02:55:54,67,comp1,unscheduled
2015-10-07 09:34:24,22,comp2,unscheduled
2015-10-07 12:35:45,22,comp1,unscheduled
2015-10-07 15:34:56,45,comp4,unscheduled
2015-10-07 22:42:53,91,comp2,unscheduled
